Interpolated X1		
46.1	0
46.125	0
46.15	0
46.175	0
46.2	0
46.225	0
46.25	0
46.275	0
46.3	0
46.325	0
46.35	0
46.375	0
46.4	0
46.425	0
46.45	0
46.475	0
46.5	0
46.525	0
46.55	0
46.575	0
46.6	0
46.625	0
46.65	0
46.675	0
46.7	0
46.725	0
46.75	0
46.775	0
46.8	0
46.825	0
46.85	0
46.875	0
46.9	0
46.925	0
46.95	0
46.975	0
47	0
47.025	0
47.05	0
47.075	0
47.1	0
47.125	0
47.15	0
47.175	0
47.2	0
47.225	0
47.25	0
47.275	0
47.3	0
47.325	0
47.35	0
47.375	0
47.4	0
47.425	0
47.45	0
47.475	0
47.5	0
47.525	0
47.55	0
47.575	0
47.6	0
47.625	0
47.65	0
47.675	0
47.7	0
47.725	0
47.75	0
47.775	0
47.8	0
47.825	0
47.85	0
47.875	0
47.9	0
47.925	0
47.95	0
47.975	0
48	0
48.025	0
48.05	0
48.075	0
48.1	0
48.125	0
48.15	0
48.175	0
48.2	0
48.225	0
48.25	0
48.275	0
48.3	0
48.325	0
48.35	0
48.375	0
48.4	0
48.425	0
48.45	0
48.475	0
48.5	0
48.525	0
48.55	0
48.575	0
48.6	0
48.625	0
48.65	0
48.675	0
48.7	0
48.725	0
48.75	0
48.775	0
48.8	0
48.825	0
48.85	0
48.875	0
48.9	0
48.925	0
48.95	0
48.975	0
49	0
49.025	0
49.05	0
49.075	0
49.1	0
49.125	0
49.15	0
49.175	0
49.2	0
49.225	0
49.25	0
49.275	0
49.3	0
49.325	0
49.35	0
49.375	0
49.4	0
49.425	0
49.45	0
49.475	0
49.5	0
49.525	0
49.55	0
49.575	0
49.6	0
49.625	0
49.65	0
49.675	0
49.7	0
49.725	0
49.75	0
49.775	0
49.8	0
49.825	0
49.85	0
49.875	0
49.9	0
49.925	0
49.95	0
49.975	0
50	0
